workerid,proliferate.condition,form,lbr_after,lbr_before,region,response_correct,rt,trial_id,trial_no,type,word_idx,error
5902,Experiment Group,The,0,0,0,1,489,1007,0,filler,0,
5902,Experiment Group,librarian,0,0,critical,1,703,1007,0,filler,1,
5902,Experiment Group,shelved,0,0,spillover_1,1,776,1007,0,filler,2,
5902,Experiment Group,the,0,0,spillover_2,1,481,1007,0,filler,3,
5902,Experiment Group,heavy,0,0,0,1,528,1007,0,filler,4,
5902,Experiment Group,book,0,0,0,1,645,1007,0,filler,5,
5902,Experiment Group,Totaling,0,0,0,1,970,83,1,critical,0,
5902,Experiment Group,eight,0,0,0,1,894,83,1,critical,1,
5902,Experiment Group,"athletes,",0,0,0,1,641,83,1,critical,2,
5902,Experiment Group,the,0,0,0,1,970,83,1,critical,3,
5902,Experiment Group,dedicated,0,0,0,1,749,83,1,critical,4,
5902,Experiment Group,team,0,0,critical,1,521,83,1,critical,5,
5902,Experiment Group,will,0,0,spillover_1,1,508,83,1,critical,6,
5902,Experiment Group,be,0,0,spillover_2,1,426,83,1,critical,7,
5902,Experiment Group,managed,0,0,0,1,790,83,1,critical,8,
5902,Experiment Group,by,0,0,0,1,397,83,1,critical,9,
5902,Experiment Group,the,0,0,0,1,386,83,1,critical,10,
5902,Experiment Group,coach,0,0,0,1,592,83,1,critical,11,
5902,Experiment Group,Composed,0,0,0,1,972,33,2,critical,0,
5902,Experiment Group,of,0,0,0,1,391,33,2,critical,1,
5902,Experiment Group,ice,0,0,0,1,407,33,2,critical,2,
5902,Experiment Group,cream,0,0,0,1,496,33,2,critical,3,
5902,Experiment Group,and,0,0,0,1,446,33,2,critical,4,
5902,Experiment Group,"meringue,",0,0,0,1,1097,33,2,critical,5,
5902,Experiment Group,the,0,0,0,1,448,33,2,critical,6,
5902,Experiment Group,baked,0,0,0,1,492,33,2,critical,7,
5902,Experiment Group,Alaska,0,0,critical,1,638,33,2,critical,8,
5902,Experiment Group,will,0,0,spillover_1,1,1211,33,2,critical,9,
5902,Experiment Group,be,0,0,spillover_2,1,1156,33,2,critical,10,
5902,Experiment Group,presented,0,0,0,1,408,33,2,critical,11,
5902,Experiment Group,by,0,0,0,1,364,33,2,critical,12,
5902,Experiment Group,the,0,0,0,1,288,33,2,critical,13,
5902,Experiment Group,baker,0,0,0,1,1453,33,2,critical,14,
5902,Experiment Group,The,0,0,0,1,423,1004,3,filler,0,
5902,Experiment Group,monkey,0,0,critical,1,423,1004,3,filler,1,
5902,Experiment Group,ate,0,0,spillover_1,1,435,1004,3,filler,2,
5902,Experiment Group,the,0,0,spillover_2,1,394,1004,3,filler,3,
5902,Experiment Group,ripe,0,0,0,1,496,1004,3,filler,4,
5902,Experiment Group,banana,0,0,0,1,452,1004,3,filler,5,
5902,Experiment Group,Built,0,0,0,1,641,72,4,critical,0,
5902,Experiment Group,from,0,0,0,1,407,72,4,critical,1,
5902,Experiment Group,the,0,0,0,1,360,72,4,critical,2,
5902,Experiment Group,ruins,0,0,0,1,480,72,4,critical,3,
5902,Experiment Group,of,0,0,0,1,416,72,4,critical,4,
5902,Experiment Group,the,0,0,0,1,354,72,4,critical,5,
5902,Experiment Group,town,0,0,0,1,542,72,4,critical,6,
5902,Experiment Group,hall,0,0,0,1,577,72,4,critical,7,
5902,Experiment Group,that,0,0,0,1,500,72,4,critical,8,
5902,Experiment Group,he,0,0,0,1,527,72,4,critical,9,
5902,Experiment Group,demolished,0,0,0,1,667,72,4,critical,10,
5902,Experiment Group,last,0,0,0,1,450,72,4,critical,11,
5902,Experiment Group,"year,",0,0,0,1,398,72,4,critical,12,
5902,Experiment Group,the,0,0,0,1,372,72,4,critical,13,
5902,Experiment Group,salesman,0,0,critical,1,645,72,4,critical,14,
5902,Experiment Group,will,0,0,spillover_1,1,441,72,4,critical,15,
5902,Experiment Group,market,0,0,spillover_2,1,421,72,4,critical,16,
5902,Experiment Group,the,0,0,0,1,522,72,4,critical,17,
5902,Experiment Group,new,0,0,0,1,479,72,4,critical,18,
5902,Experiment Group,skyscraper,0,0,0,1,722,72,4,critical,19,
5902,Experiment Group,The,0,0,0,1,383,1014,5,filler,0,
5902,Experiment Group,secret,0,0,critical,1,473,1014,5,filler,1,
5902,Experiment Group,protects,0,0,spillover_1,1,1038,1014,5,filler,2,
5902,Experiment Group,lock,0,0,spillover_2,1,384,1014,5,filler,3,
5902,Experiment Group,the,0,0,0,1,892,1014,5,filler,4,
5902,Experiment Group,safe,0,0,0,1,539,1014,5,filler,5,
5902,Experiment Group,The,0,0,0,1,378,1003,6,filler,0,
5902,Experiment Group,woman,0,0,critical,1,513,1003,6,filler,1,
5902,Experiment Group,washed,0,0,spillover_1,1,400,1003,6,filler,2,
5902,Experiment Group,the,0,0,spillover_2,1,399,1003,6,filler,3,
5902,Experiment Group,dirty,0,0,0,1,417,1003,6,filler,4,
5902,Experiment Group,dishes,0,0,0,1,548,1003,6,filler,5,
5902,Experiment Group,The,0,0,0,1,412,1020,7,filler,0,
5902,Experiment Group,valuable,0,0,critical,1,796,1020,7,filler,1,
5902,Experiment Group,the,0,0,spillover_1,1,808,1020,7,filler,2,
5902,Experiment Group,shelf,0,0,spillover_2,1,517,1020,7,filler,3,
5902,Experiment Group,jewelry,0,0,0,1,831,1020,7,filler,4,
5902,Experiment Group,stores,0,0,0,1,491,1020,7,filler,5,
5902,Experiment Group,The,0,0,0,1,357,1023,8,filler,0,
5902,Experiment Group,acclaimed,0,0,critical,1,731,1023,8,filler,1,
5902,Experiment Group,honors,0,0,spillover_1,1,1409,1023,8,filler,2,
5902,Experiment Group,artists,0,0,spillover_2,1,520,1023,8,filler,3,
5902,Experiment Group,gala,0,0,0,1,581,1023,8,filler,4,
5902,Experiment Group,the,0,0,0,1,565,1023,8,filler,5,
5902,Experiment Group,The,0,0,0,1,358,1018,9,filler,0,
5902,Experiment Group,dangerous,0,0,critical,1,450,1018,9,filler,1,
5902,Experiment Group,mixes,0,0,spillover_1,1,403,1018,9,filler,2,
5902,Experiment Group,chemicals,0,0,spillover_2,1,1027,1018,9,filler,3,
5902,Experiment Group,scientist,0,0,0,1,649,1018,9,filler,4,
5902,Experiment Group,the,0,0,0,1,369,1018,9,filler,5,
5902,Experiment Group,Derived,0,0,0,1,958,43,10,critical,0,
5902,Experiment Group,from,0,0,0,1,356,43,10,critical,1,
5902,Experiment Group,ancient,0,0,0,1,471,43,10,critical,2,
5902,Experiment Group,Greek,0,0,0,1,484,43,10,critical,3,
5902,Experiment Group,"texts,",0,0,0,1,1373,43,10,critical,4,
5902,Experiment Group,the,0,0,0,1,374,43,10,critical,5,
5902,Experiment Group,tome,0,0,critical,1,444,43,10,critical,6,
5902,Experiment Group,will,0,0,spillover_1,1,337,43,10,critical,7,
5902,Experiment Group,be,0,0,spillover_2,1,353,43,10,critical,8,
5902,Experiment Group,studied,0,0,0,1,1402,43,10,critical,9,
5902,Experiment Group,carefully,0,0,0,1,444,43,10,critical,10,
5902,Experiment Group,by,0,0,0,1,317,43,10,critical,11,
5902,Experiment Group,the,0,0,0,1,336,43,10,critical,12,
5902,Experiment Group,student,0,0,0,1,589,43,10,critical,13,
5902,Experiment Group,The,0,0,0,0,395,1015,11,filler,0,
5902,Experiment Group,wet,0,0,critical,0,648,1015,11,filler,1,
5902,Experiment Group,heats,0,0,spillover_1,0,1151,1015,11,filler,2,
5902,Experiment Group,dryer,0,0,spillover_2,0,1619,1015,11,filler,3,
5902,Experiment Group,the,0,0,0,0,395,1015,11,filler,4,
5902,Experiment Group,clothes,0,0,0,0,433,1015,11,filler,5,
5902,Experiment Group,Featuring,0,0,0,1,449,124,12,critical,0,
5902,Experiment Group,the,0,0,0,1,337,124,12,critical,1,
5902,Experiment Group,brick,0,0,0,1,418,124,12,critical,2,
5902,Experiment Group,oven,0,0,0,1,527,124,12,critical,3,
5902,Experiment Group,that,0,0,0,1,843,124,12,critical,4,
5902,Experiment Group,he,0,0,0,1,842,124,12,critical,5,
5902,Experiment Group,installed,0,0,0,1,531,124,12,critical,6,
5902,Experiment Group,last,0,0,0,1,463,124,12,critical,7,
5902,Experiment Group,"week,",0,0,0,1,392,124,12,critical,8,
5902,Experiment Group,the,0,0,0,1,513,124,12,critical,9,
5902,Experiment Group,kitchen,0,0,0,1,445,124,12,critical,10,
5902,Experiment Group,will,0,0,0,1,416,124,12,critical,11,
5902,Experiment Group,be,0,0,0,1,334,124,12,critical,12,
5902,Experiment Group,monitored,0,0,0,1,891,124,12,critical,13,
5902,Experiment Group,by,0,0,0,1,396,124,12,critical,14,
5902,Experiment Group,the,0,0,0,1,384,124,12,critical,15,
5902,Experiment Group,chef,0,0,critical,1,418,124,12,critical,16,
5902,Experiment Group,The,0,0,0,1,379,1024,13,filler,0,
5902,Experiment Group,blank,0,0,critical,1,436,1024,13,filler,1,
5902,Experiment Group,the,0,0,spillover_1,1,480,1024,13,filler,2,
5902,Experiment Group,painter,0,0,spillover_2,1,473,1024,13,filler,3,
5902,Experiment Group,canvas,0,0,0,1,706,1024,13,filler,4,
5902,Experiment Group,admires,0,0,0,1,446,1024,13,filler,5,
5902,Experiment Group,The,0,0,0,1,355,1011,14,filler,0,
5902,Experiment Group,hammer,0,0,critical,1,1163,1011,14,filler,1,
5902,Experiment Group,smashed,0,0,spillover_1,1,1335,1011,14,filler,2,
5902,Experiment Group,the,0,0,spillover_2,1,417,1011,14,filler,3,
5902,Experiment Group,fragile,0,0,0,1,540,1011,14,filler,4,
5902,Experiment Group,glass,0,0,0,1,597,1011,14,filler,5,
5902,Experiment Group,The,0,0,0,1,339,1013,15,filler,0,
5902,Experiment Group,messy,0,0,critical,1,464,1013,15,filler,1,
5902,Experiment Group,cleans,0,0,spillover_1,1,751,1013,15,filler,2,
5902,Experiment Group,student,0,0,spillover_2,1,595,1013,15,filler,3,
5902,Experiment Group,room,0,0,0,1,460,1013,15,filler,4,
5902,Experiment Group,the,0,0,0,1,504,1013,15,filler,5,
5902,Experiment Group,Comprising,0,0,0,1,359,104,16,critical,0,
5902,Experiment Group,six,0,0,0,1,624,104,16,critical,1,
5902,Experiment Group,difficult,0,0,0,1,401,104,16,critical,2,
5902,Experiment Group,classes,0,0,0,1,1403,104,16,critical,3,
5902,Experiment Group,that,0,0,0,1,524,104,16,critical,4,
5902,Experiment Group,she,0,0,0,1,403,104,16,critical,5,
5902,Experiment Group,designed,0,0,0,1,463,104,16,critical,6,
5902,Experiment Group,"herself,",0,0,0,1,952,104,16,critical,7,
5902,Experiment Group,the,0,0,0,1,924,104,16,critical,8,
5902,Experiment Group,teacher,0,0,0,1,495,104,16,critical,9,
5902,Experiment Group,will,0,0,0,1,347,104,16,critical,10,
5902,Experiment Group,manage,0,0,0,1,674,104,16,critical,11,
5902,Experiment Group,her,0,0,0,1,453,104,16,critical,12,
5902,Experiment Group,busy,0,0,0,1,476,104,16,critical,13,
5902,Experiment Group,schedule,0,0,critical,1,615,104,16,critical,14,
5902,Experiment Group,The,0,0,0,1,465,1016,17,filler,0,
5902,Experiment Group,sore,0,0,critical,1,581,1016,17,filler,1,
5902,Experiment Group,the,0,0,spillover_1,1,525,1016,17,filler,2,
5902,Experiment Group,athlete,0,0,spillover_2,1,489,1016,17,filler,3,
5902,Experiment Group,massages,0,0,0,1,803,1016,17,filler,4,
5902,Experiment Group,muscles,0,0,0,1,553,1016,17,filler,5,
5902,Experiment Group,The,0,0,0,1,354,1017,18,filler,0,
5902,Experiment Group,steady,0,0,critical,1,420,1017,18,filler,1,
5902,Experiment Group,the,0,0,spillover_1,1,530,1017,18,filler,2,
5902,Experiment Group,sails,0,0,spillover_2,1,495,1017,18,filler,3,
5902,Experiment Group,captain,0,0,0,1,528,1017,18,filler,4,
5902,Experiment Group,ship,0,0,0,1,388,1017,18,filler,5,
5902,Experiment Group,The,0,0,0,1,378,1005,19,filler,0,
5902,Experiment Group,wrecking,0,0,critical,1,489,1005,19,filler,1,
5902,Experiment Group,ball,0,0,spillover_1,1,405,1005,19,filler,2,
5902,Experiment Group,demolished,0,0,spillover_2,1,456,1005,19,filler,3,
5902,Experiment Group,the,0,0,0,1,415,1005,19,filler,4,
5902,Experiment Group,decrepit,0,0,0,1,681,1005,19,filler,5,
5902,Experiment Group,building,0,0,0,1,464,1005,19,filler,6,
5902,Experiment Group,The,0,0,0,1,354,1010,20,filler,0,
5902,Experiment Group,editor,0,0,critical,1,553,1010,20,filler,1,
5902,Experiment Group,mentored,0,0,spillover_1,1,1593,1010,20,filler,2,
5902,Experiment Group,the,0,0,spillover_2,1,478,1010,20,filler,3,
5902,Experiment Group,stressed,0,0,0,1,492,1010,20,filler,4,
5902,Experiment Group,writer,0,0,0,1,596,1010,20,filler,5,
5902,Experiment Group,The,0,0,0,1,357,1021,21,filler,0,
5902,Experiment Group,broken,0,0,critical,1,461,1021,21,filler,1,
5902,Experiment Group,fixes,0,0,spillover_1,1,833,1021,21,filler,2,
5902,Experiment Group,truck,0,0,spillover_2,1,467,1021,21,filler,3,
5902,Experiment Group,engineer,0,0,0,1,614,1021,21,filler,4,
5902,Experiment Group,the,0,0,0,1,783,1021,21,filler,5,
5902,Experiment Group,The,0,0,0,1,327,1001,22,filler,0,
5902,Experiment Group,gopher,0,0,critical,1,544,1001,22,filler,1,
5902,Experiment Group,chased,0,0,spillover_1,1,481,1001,22,filler,2,
5902,Experiment Group,the,0,0,spillover_2,1,310,1001,22,filler,3,
5902,Experiment Group,fearful,0,0,0,1,441,1001,22,filler,4,
5902,Experiment Group,rabbit,0,0,0,1,506,1001,22,filler,5,
5902,Experiment Group,The,0,0,0,1,311,1019,23,filler,0,
5902,Experiment Group,difficult,0,0,critical,1,489,1019,23,filler,1,
5902,Experiment Group,grades,0,0,spillover_1,1,531,1019,23,filler,2,
5902,Experiment Group,exam,0,0,spillover_2,1,529,1019,23,filler,3,
5902,Experiment Group,assistant,0,0,0,1,998,1019,23,filler,4,
5902,Experiment Group,the,0,0,0,1,390,1019,23,filler,5,
5902,Experiment Group,teaching,0,0,0,1,404,1019,23,filler,6,
5902,Experiment Group,The,0,0,0,1,297,1006,24,filler,0,
5902,Experiment Group,horse,0,0,critical,1,361,1006,24,filler,1,
5902,Experiment Group,chewed,0,0,spillover_1,1,1069,1006,24,filler,2,
5902,Experiment Group,the,0,0,spillover_2,1,374,1006,24,filler,3,
5902,Experiment Group,sweet,0,0,0,1,1324,1006,24,filler,4,
5902,Experiment Group,apple,0,0,0,1,536,1006,24,filler,5,
5902,Experiment Group,Containing,0,0,0,1,689,24,25,critical,0,
5902,Experiment Group,all,0,0,0,1,326,24,25,critical,1,
5902,Experiment Group,the,0,0,0,1,367,24,25,critical,2,
5902,Experiment Group,marbles,0,0,0,1,409,24,25,critical,3,
5902,Experiment Group,that,0,0,0,1,430,24,25,critical,4,
5902,Experiment Group,she,0,0,0,1,386,24,25,critical,5,
5902,Experiment Group,"bought,",0,0,0,1,395,24,25,critical,6,
5902,Experiment Group,the,0,0,0,1,435,24,25,critical,7,
5902,Experiment Group,jar,0,0,critical,1,383,24,25,critical,8,
5902,Experiment Group,will,0,0,spillover_1,1,361,24,25,critical,9,
5902,Experiment Group,be,0,0,spillover_2,1,327,24,25,critical,10,
5902,Experiment Group,violently,0,0,0,1,906,24,25,critical,11,
5902,Experiment Group,shaken,0,0,0,1,432,24,25,critical,12,
5902,Experiment Group,by,0,0,0,1,404,24,25,critical,13,
5902,Experiment Group,the,0,0,0,1,327,24,25,critical,14,
5902,Experiment Group,girl,0,0,0,1,401,24,25,critical,15,
5902,Experiment Group,Consisting,0,0,0,1,492,12,26,critical,0,
5902,Experiment Group,of,0,0,0,1,334,12,26,critical,1,
5902,Experiment Group,ten,0,0,0,1,270,12,26,critical,2,
5902,Experiment Group,passages,0,0,0,1,530,12,26,critical,3,
5902,Experiment Group,that,0,0,0,1,493,12,26,critical,4,
5902,Experiment Group,she,0,0,0,1,373,12,26,critical,5,
5902,Experiment Group,"wrote,",0,0,0,1,406,12,26,critical,6,
5902,Experiment Group,the,0,0,0,1,334,12,26,critical,7,
5902,Experiment Group,author,0,0,critical,1,407,12,26,critical,8,
5902,Experiment Group,will,0,0,spillover_1,1,395,12,26,critical,9,
5902,Experiment Group,publish,0,0,spillover_2,1,372,12,26,critical,10,
5902,Experiment Group,a,0,0,0,1,363,12,26,critical,11,
5902,Experiment Group,new,0,0,0,1,371,12,26,critical,12,
5902,Experiment Group,book,0,0,0,1,1335,12,26,critical,13,
5902,Experiment Group,The,0,0,0,1,373,1012,27,filler,0,
5902,Experiment Group,basket,0,0,critical,1,413,1012,27,filler,1,
5902,Experiment Group,held,0,0,spillover_1,1,600,1012,27,filler,2,
5902,Experiment Group,the,0,0,spillover_2,1,406,1012,27,filler,3,
5902,Experiment Group,expensive,0,0,0,1,494,1012,27,filler,4,
5902,Experiment Group,cheeses,0,0,0,1,759,1012,27,filler,5,
5902,Experiment Group,Spanning,0,0,0,1,600,112,28,critical,0,
5902,Experiment Group,the,0,0,0,1,346,112,28,critical,1,
5902,Experiment Group,peaceful,0,0,0,1,401,112,28,critical,2,
5902,Experiment Group,countryside,0,0,0,1,754,112,28,critical,3,
5902,Experiment Group,that,0,0,0,1,467,112,28,critical,4,
5902,Experiment Group,she,0,0,0,1,329,112,28,critical,5,
5902,Experiment Group,grew,0,0,0,1,433,112,28,critical,6,
5902,Experiment Group,up,0,0,0,1,372,112,28,critical,7,
5902,Experiment Group,"in,",0,0,0,1,338,112,28,critical,8,
5902,Experiment Group,the,0,0,0,1,471,112,28,critical,9,
5902,Experiment Group,queen,0,0,critical,1,442,112,28,critical,10,
5902,Experiment Group,will,0,0,spillover_1,1,464,112,28,critical,11,
5902,Experiment Group,rule,0,0,spillover_2,1,1057,112,28,critical,12,
5902,Experiment Group,the,0,0,0,1,420,112,28,critical,13,
5902,Experiment Group,mountain,0,0,0,1,635,112,28,critical,14,
5902,Experiment Group,territories,0,0,0,1,468,112,28,critical,15,
5902,Experiment Group,The,0,0,0,1,365,1008,29,filler,0,
5902,Experiment Group,child,0,0,critical,1,556,1008,29,filler,1,
5902,Experiment Group,played,0,0,spillover_1,1,683,1008,29,filler,2,
5902,Experiment Group,the,0,0,spillover_2,1,358,1008,29,filler,3,
5902,Experiment Group,loud,0,0,0,1,424,1008,29,filler,4,
5902,Experiment Group,drums,0,0,0,1,519,1008,29,filler,5,
5902,Experiment Group,Running,0,0,0,1,396,54,30,critical,0,
5902,Experiment Group,on,0,0,0,1,334,54,30,critical,1,
5902,Experiment Group,clean,0,0,0,1,350,54,30,critical,2,
5902,Experiment Group,energy,0,0,0,1,456,54,30,critical,3,
5902,Experiment Group,that,0,0,0,1,536,54,30,critical,4,
5902,Experiment Group,he,0,0,0,1,376,54,30,critical,5,
5902,Experiment Group,harvested,0,0,0,1,513,54,30,critical,6,
5902,Experiment Group,from,0,0,0,1,483,54,30,critical,7,
5902,Experiment Group,solar,0,0,0,1,452,54,30,critical,8,
5902,Experiment Group,"panels,",0,0,0,1,495,54,30,critical,9,
5902,Experiment Group,the,0,0,0,1,869,54,30,critical,10,
5902,Experiment Group,car,0,0,critical,1,416,54,30,critical,11,
5902,Experiment Group,will,0,0,spillover_1,1,363,54,30,critical,12,
5902,Experiment Group,be,0,0,spillover_2,1,296,54,30,critical,13,
5902,Experiment Group,loved,0,0,0,1,694,54,30,critical,14,
5902,Experiment Group,deeply,0,0,0,1,351,54,30,critical,15,
5902,Experiment Group,by,0,0,0,1,394,54,30,critical,16,
5902,Experiment Group,the,0,0,0,1,311,54,30,critical,17,
5902,Experiment Group,environmentalist,0,0,0,1,750,54,30,critical,18,
5902,Experiment Group,The,0,0,0,1,355,1009,31,filler,0,
5902,Experiment Group,knight,0,0,critical,1,493,1009,31,filler,1,
5902,Experiment Group,protected,0,0,spillover_1,1,470,1009,31,filler,2,
5902,Experiment Group,the,0,0,spillover_2,1,375,1009,31,filler,3,
5902,Experiment Group,guarded,0,0,0,1,511,1009,31,filler,4,
5902,Experiment Group,fortress,0,0,0,1,562,1009,31,filler,5,
5902,Experiment Group,Formed,0,0,0,1,645,61,32,critical,0,
5902,Experiment Group,from,0,0,0,1,397,61,32,critical,1,
5902,Experiment Group,slippery,0,0,0,1,430,61,32,critical,2,
5902,Experiment Group,red,0,0,0,1,427,61,32,critical,3,
5902,Experiment Group,"clay,",0,0,0,1,517,61,32,critical,4,
5902,Experiment Group,the,0,0,0,1,514,61,32,critical,5,
5902,Experiment Group,artist,0,0,critical,1,389,61,32,critical,6,
5902,Experiment Group,will,0,0,spillover_1,1,371,61,32,critical,7,
5902,Experiment Group,admire,0,0,spillover_2,1,337,61,32,critical,8,
5902,Experiment Group,the,0,0,0,1,430,61,32,critical,9,
5902,Experiment Group,handmade,0,0,0,1,485,61,32,critical,10,
5902,Experiment Group,flowerpot,0,0,0,1,1282,61,32,critical,11,
5902,Experiment Group,The,0,0,0,1,361,1022,33,filler,0,
5902,Experiment Group,dying,0,0,critical,1,470,1022,33,filler,1,
5902,Experiment Group,the,0,0,spillover_1,1,614,1022,33,filler,2,
5902,Experiment Group,cable,0,0,spillover_2,1,458,1022,33,filler,3,
5902,Experiment Group,computer,0,0,0,1,516,1022,33,filler,4,
5902,Experiment Group,charges,0,0,0,1,425,1022,33,filler,5,
5902,Experiment Group,Housing,0,0,0,1,419,94,34,critical,0,
5902,Experiment Group,only,0,0,0,1,385,94,34,critical,1,
5902,Experiment Group,international,0,0,0,1,1334,94,34,critical,2,
5902,Experiment Group,students,0,0,0,1,819,94,34,critical,3,
5902,Experiment Group,that,0,0,0,1,455,94,34,critical,4,
5902,Experiment Group,the,0,0,0,1,323,94,34,critical,5,
5902,Experiment Group,school,0,0,0,1,411,94,34,critical,6,
5902,Experiment Group,"accepted,",0,0,0,1,1407,94,34,critical,7,
5902,Experiment Group,the,0,0,0,1,381,94,34,critical,8,
5902,Experiment Group,new,0,0,0,1,402,94,34,critical,9,
5902,Experiment Group,dormitory,0,0,critical,1,603,94,34,critical,10,
5902,Experiment Group,will,0,0,spillover_1,1,429,94,34,critical,11,
5902,Experiment Group,be,0,0,spillover_2,1,358,94,34,critical,12,
5902,Experiment Group,occupied,0,0,0,1,492,94,34,critical,13,
5902,Experiment Group,by,0,0,0,1,361,94,34,critical,14,
5902,Experiment Group,the,0,0,0,1,369,94,34,critical,15,
5902,Experiment Group,girls,0,0,0,1,344,94,34,critical,16,
5902,Experiment Group,for,0,0,0,1,417,94,34,critical,17,
5902,Experiment Group,now,0,0,0,1,490,94,34,critical,18,
5902,Experiment Group,The,0,0,0,1,349,1002,35,filler,0,
5902,Experiment Group,professor,0,0,critical,1,461,1002,35,filler,1,
5902,Experiment Group,played,0,0,spillover_1,1,408,1002,35,filler,2,
5902,Experiment Group,the,0,0,spillover_2,1,362,1002,35,filler,3,
5902,Experiment Group,lovely,0,0,0,1,438,1002,35,filler,4,
5902,Experiment Group,violin,0,0,0,1,564,1002,35,filler,5,
5913,Experiment Group,The,0,0,0,1,802,1020,0,filler,0,
5913,Experiment Group,valuable,0,0,critical,1,2496,1020,0,filler,1,
5913,Experiment Group,the,0,0,spillover_1,1,1647,1020,0,filler,2,
5913,Experiment Group,shelf,0,0,spillover_2,1,1675,1020,0,filler,3,
5913,Experiment Group,jewelry,0,0,0,1,1728,1020,0,filler,4,
5913,Experiment Group,stores,0,0,0,1,1973,1020,0,filler,5,
5913,Experiment Group,The,0,0,0,1,1750,1007,1,filler,0,
5913,Experiment Group,librarian,0,0,critical,1,1991,1007,1,filler,1,
5913,Experiment Group,shelved,0,0,spillover_1,1,2248,1007,1,filler,2,
5913,Experiment Group,the,0,0,spillover_2,1,1950,1007,1,filler,3,
5913,Experiment Group,heavy,0,0,0,1,1995,1007,1,filler,4,
5913,Experiment Group,book,0,0,0,1,1360,1007,1,filler,5,
5913,Experiment Group,Featuring,0,0,0,1,2432,122,2,critical,0,
5913,Experiment Group,the,0,0,0,1,1878,122,2,critical,1,
5913,Experiment Group,brick,0,0,0,1,1779,122,2,critical,2,
5913,Experiment Group,oven,0,0,0,1,1905,122,2,critical,3,
5913,Experiment Group,that,0,0,0,1,2016,122,2,critical,4,
5913,Experiment Group,he,0,0,0,1,1705,122,2,critical,5,
5913,Experiment Group,installed,0,0,0,1,2207,122,2,critical,6,
5913,Experiment Group,last,0,0,0,1,1623,122,2,critical,7,
5913,Experiment Group,"week,",0,0,0,1,1571,122,2,critical,8,
5913,Experiment Group,the,0,0,0,1,2125,122,2,critical,9,
5913,Experiment Group,chef,0,0,critical,1,1563,122,2,critical,10,
5913,Experiment Group,will,0,0,spillover_1,1,1276,122,2,critical,11,
5913,Experiment Group,monitor,0,0,spillover_2,1,1749,122,2,critical,12,
5913,Experiment Group,the,0,0,0,1,1572,122,2,critical,13,
5913,Experiment Group,kitchen,0,0,0,1,1380,122,2,critical,14,
5913,Experiment Group,The,0,0,0,1,1725,1005,3,filler,0,
5913,Experiment Group,wrecking,0,0,critical,1,1647,1005,3,filler,1,
5913,Experiment Group,ball,0,0,spillover_1,1,1250,1005,3,filler,2,
5913,Experiment Group,demolished,0,0,spillover_2,1,1810,1005,3,filler,3,
5913,Experiment Group,the,0,0,0,1,1511,1005,3,filler,4,
5913,Experiment Group,decrepit,0,0,0,1,1997,1005,3,filler,5,
5913,Experiment Group,building,0,0,0,1,1522,1005,3,filler,6,
5913,Experiment Group,The,0,0,0,1,1537,1013,4,filler,0,
5913,Experiment Group,messy,0,0,critical,1,2133,1013,4,filler,1,
5913,Experiment Group,cleans,0,0,spillover_1,1,1744,1013,4,filler,2,
5913,Experiment Group,student,0,0,spillover_2,1,2501,1013,4,filler,3,
5913,Experiment Group,room,0,0,0,1,1654,1013,4,filler,4,
5913,Experiment Group,the,0,0,0,1,1586,1013,4,filler,5,
5913,Experiment Group,The,0,0,0,1,1553,1011,5,filler,0,
5913,Experiment Group,hammer,0,0,critical,1,2129,1011,5,filler,1,
5913,Experiment Group,smashed,0,0,spillover_1,1,1927,1011,5,filler,2,
5913,Experiment Group,the,0,0,spillover_2,1,1516,1011,5,filler,3,
5913,Experiment Group,fragile,0,0,0,1,1498,1011,5,filler,4,
5913,Experiment Group,glass,0,0,0,1,1402,1011,5,filler,5,
5913,Experiment Group,The,0,0,0,1,1493,1018,6,filler,0,
5913,Experiment Group,dangerous,0,0,critical,1,1704,1018,6,filler,1,
5913,Experiment Group,mixes,0,0,spillover_1,1,1720,1018,6,filler,2,
5913,Experiment Group,chemicals,0,0,spillover_2,1,1635,1018,6,filler,3,
5913,Experiment Group,scientist,0,0,0,1,1898,1018,6,filler,4,
5913,Experiment Group,the,0,0,0,1,957,1018,6,filler,5,
5913,Experiment Group,Derived,0,0,0,1,1902,43,7,critical,0,
5913,Experiment Group,from,0,0,0,1,1719,43,7,critical,1,
5913,Experiment Group,ancient,0,0,0,1,2331,43,7,critical,2,
5913,Experiment Group,Greek,0,0,0,1,1998,43,7,critical,3,
5913,Experiment Group,"texts,",0,0,0,1,1711,43,7,critical,4,
5913,Experiment Group,the,0,0,0,1,1745,43,7,critical,5,
5913,Experiment Group,tome,0,0,critical,1,1969,43,7,critical,6,
5913,Experiment Group,will,0,0,spillover_1,1,1614,43,7,critical,7,
5913,Experiment Group,be,0,0,spillover_2,1,1651,43,7,critical,8,
5913,Experiment Group,studied,0,0,0,1,1342,43,7,critical,9,
5913,Experiment Group,carefully,0,0,0,1,1274,43,7,critical,10,
5913,Experiment Group,by,0,0,0,1,1106,43,7,critical,11,
5913,Experiment Group,the,0,0,0,1,1202,43,7,critical,12,
5913,Experiment Group,student,0,0,0,1,1246,43,7,critical,13,
5913,Experiment Group,The,0,0,0,1,2135,1002,8,filler,0,
5913,Experiment Group,professor,0,0,critical,1,1432,1002,8,filler,1,
